"kommunenummer","iKomNr","KomNavn","iKomNr2023","txtFylke","intercept","slope","ImpAreaKm2_2000","ImpAreaKm2_2001","ImpAreaKm2_2002","ImpAreaKm2_2003","ImpAreaKm2_2004","ImpAreaKm2_2005","ImpAreaKm2_2006","ImpAreaKm2_2007","ImpAreaKm2_2008","ImpAreaKm2_2009","ImpAreaKm2_2010","ImpAreaKm2_2011","ImpAreaKm2_2012","ImpAreaKm2_2013","ImpAreaKm2_2014","ImpAreaKm2_2015","ImpAreaKm2_2016","ImpAreaKm2_2017","ImpAreaKm2_2018","ImpAreaKm2_2019","ImpAreaKm2_2020","ImpAreaKm2_2021","ImpAreaKm2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050","SHAPE_Length","SHAPE_Area","intercept2","slope2","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022"
"1824",1824,"Vefsn",1824,"18",13653.3438735178,-5.80632411067193,1.7145,2.1834,1.9359,1.7217,1.6425,1.6956,1.9278,2.1294,1.9557,1.9125,1.7874,1.8189,1.6515,1.4643,1.3086,1.4049,1.3644,1.5615,1.8225,2.142,1.9854,1.8585,1.9314,1.71643517786561,1.71120948616601,1.7059837944664,1.7007581027668,1.69553241106719,1.69030671936759,1.68508102766798,1.67985533596838,1.67462964426877,1.66940395256917,1.66417826086957,1.65895256916996,1.65372687747036,1.64850118577075,1.64327549407115,1.63804980237154,1.63282411067194,1.62759841897233,1.62237272727273,1.61714703557312,1.61192134387352,1.60669565217391,1.60146996047431,1.5962442687747,1.5910185770751,1.58579288537549,1.58056719367589,1.57534150197628,425260.729703757,1928182855.67106,12.2880094861664,-0.00522569169960496,1.83662608695653,1.83140039525692,1.82617470355732,1.82094901185771,1.81572332015811,1.8104976284585,1.8052719367589,1.80004624505929,1.79482055335969,1.78959486166008,1.78436916996048,1.77914347826087,1.77391778656127,1.76869209486166,1.76346640316206,1.75824071146245,1.75301501976285,1.74778932806324,1.74256363636364,1.73733794466403,1.73211225296443,1.72688656126482,1.72166086956522
"1845",1845,"Sørfold - Fuolldá",1845,"18",-41970.7964426877,26.2430830039526,8.7165,8.9559,9.2403,9.0126,9.5373,10.2348,10.0458,10.0035,9.1926,10.683,10.7676,11.3481,9.4896,9.4671,9.0999,8.9037,8.9883,10.0638,10.0557,10.4679,10.593,9.9459,8.8308,10.0070644268775,10.030683201581,10.0543019762846,10.0779207509881,10.1015395256917,10.1251583003953,10.1487770750988,10.1723958498024,10.1960146245059,10.2196333992095,10.243252173913,10.2668709486166,10.2904897233202,10.3141084980237,10.3377272727273,10.3613460474308,10.3849648221344,10.4085835968379,10.4322023715415,10.4558211462451,10.4794399209486,10.5030586956522,10.5266774703557,10.5502962450593,10.5739150197629,10.5975337944664,10.62115256917,10.6447713438735,569214.081657975,1636158169.26582,-37.773716798418,0.0236187747035568,9.46383260869565,9.48745138339921,9.51107015810276,9.53468893280632,9.55830770750988,9.58192648221343,9.60554525691699,9.62916403162055,9.6527828063241,9.67640158102766,9.70002035573122,9.72363913043478,9.74725790513833,9.77087667984189,9.79449545454545,9.81811422924901,9.84173300395256,9.86535177865612,9.88897055335968,9.91258932806323,9.93620810276678,9.95982687747034,9.9834456521739
"1528",1528,"Sykkylven",1528,"15",1702.37351778656,0.132411067193675,1.6272,1.5867,1.7703,1.7991,1.8261,1.8117,1.7793,1.8378,1.8369,1.8558,1.8819,1.9179,1.7631,1.827,1.7766,1.6947,1.656,1.7613,1.7154,1.7334,1.7307,1.7919,1.7703,1.77321699604743,1.77333616600791,1.77345533596838,1.77357450592885,1.77369367588933,1.7738128458498,1.77393201581028,1.77405118577075,1.77417035573123,1.7742895256917,1.77440869565217,1.77452786561265,1.77464703557312,1.7747662055336,1.77488537549407,1.77500454545455,1.77512371541502,1.77524288537549,1.77536205533597,1.77548122529644,1.77560039525692,1.77571956521739,1.77583873517787,1.77595790513834,1.77607707509881,1.77619624505929,1.77631541501976,1.77643458498024,121615.67484337,339070125.674166,1.53213616600826,0.000119169960474131,1.77047608695652,1.770595256917,1.77071442687747,1.77083359683795,1.77095276679842,1.77107193675889,1.77119110671937,1.77131027667984,1.77142944664032,1.77154861660079,1.77166778656127,1.77178695652174,1.77190612648221,1.77202529644269,1.77214446640316,1.77226363636364,1.77238280632411,1.77250197628458,1.77262114624506,1.77274031620553,1.77285948616601,1.77297865612648,1.77309782608695
"4219",4219,"Evje og Hornnes",4219,"42",-56225.0177865613,29.001976284585,1.6119,1.6407,1.6452,1.6866,1.6776,1.7874,1.7325,1.8243,1.6983,1.7712,1.7928,1.8585,1.9611,2.0196,2.0079,2.0214,2.088,2.0844,2.1546,2.1006,2.0313,2.0646,2.1672,2.20138221343874,2.22748399209486,2.25358577075099,2.27968754940711,2.30578932806324,2.33189110671937,2.3579928853755,2.38409466403162,2.41019644268775,2.43629822134387,2.4624,2.48850177865613,2.51460355731225,2.54070533596838,2.56680711462451,2.59290889328064,2.61901067193676,2.64511245059289,2.67121422924901,2.69731600790514,2.72341778656126,2.7495195652174,2.77562134387352,2.80172312252965,2.82782490118577,2.8539266798419,2.88002845849802,2.90613023715415,137634.418589955,589150754.807556,-50.6025160079058,0.0261017786561268,1.60104130434781,1.62714308300394,1.65324486166006,1.67934664031619,1.70544841897232,1.73155019762844,1.75765197628457,1.7837537549407,1.80985553359682,1.83595731225295,1.86205909090908,1.8881608695652,1.91426264822133,1.94036442687746,1.96646620553359,1.99256798418971,2.01866976284584,2.04477154150197,2.07087332015809,2.09697509881422,2.12307687747035,2.14917865612647,2.1752804347826
"5007",5007,"Namsos - Nåavmesjenjaelmie",5007,"50",-19366.2924901186,11.0711462450593,2.4021,2.4669,2.5497,2.5101,2.5722,2.5047,2.556,2.61,2.6604,2.6388,2.6577,2.5974,2.6226,2.5812,2.6586,2.7207,2.7261,2.5857,2.5731,2.6307,2.7432,2.7387,2.6775,2.72757272727272,2.73753675889328,2.74750079051383,2.75746482213439,2.76742885375494,2.77739288537549,2.78735691699604,2.7973209486166,2.80728498023715,2.81724901185771,2.82721304347826,2.83717707509881,2.84714110671937,2.85710513833992,2.86706916996047,2.87703320158103,2.88699723320158,2.89696126482213,2.90692529644269,2.91688932806324,2.92685335968379,2.93681739130435,2.9467814229249,2.95674545454545,2.96670948616601,2.97667351778656,2.98663754940711,2.99660158102767,1081933.12879221,2132213184.77822,-17.4296632411067,0.00996403162055337,2.4984,2.50836403162055,2.5183280632411,2.52829209486166,2.53825612648221,2.54822015810277,2.55818418972332,2.56814822134387,2.57811225296442,2.58807628458498,2.59804031620553,2.60800434782609,2.61796837944664,2.62793241106719,2.63789644268774,2.6478604743083,2.65782450592885,2.66778853754941,2.67775256916996,2.68771660079051,2.69768063241106,2.70764466403162,2.71760869565217
"1130",1130,"Strand",1130,"11",-135463.995059289,69.9535573122529,3.9213,3.9816,4.0113,4.1004,4.0338,4.2489,4.2921,4.1868,4.4892,4.7475,4.9698,4.9122,4.8654,5.2362,5.2821,5.0859,5.1525,4.8843,5.2938,5.2686,4.824,5.0247,5.0886,5.44684624505925,5.50980444664028,5.57276264822131,5.63572084980235,5.69867905138338,5.76163725296441,5.82459545454544,5.88755365612647,5.9505118577075,6.01347005928853,6.07642826086953,6.13938646245056,6.20234466403159,6.26530286561262,6.32826106719365,6.39121926877468,6.45417747035571,6.51713567193674,6.58009387351777,6.6430520750988,6.70601027667981,6.76896847826084,6.83192667984187,6.8948848814229,6.95784308300393,7.02080128458496,7.08375948616599,7.14671768774702,204059.745026907,263252361.48925,-121.917595553361,0.0629582015810283,3.99880760869561,4.06176581027664,4.12472401185768,4.18768221343871,4.25064041501973,4.31359861660076,4.37655681818178,4.43951501976282,4.50247322134385,4.56543142292487,4.6283896245059,4.69134782608693,4.75430602766795,4.81726422924899,4.88022243083002,4.94318063241104,5.00613883399207,5.06909703557309,5.13205523715413,5.19501343873516,5.25797164031619,5.32092984189721,5.38388804347824
"1578",1578,"Fjord",1578,"15",25360.7924901186,-10.1363636363636,3.9717,4.203,4.4136,4.7088,4.7781,4.7466,4.5963,4.8537,4.4388,4.5837,4.7709,5.0976,4.5963,4.4226,4.2687,4.1706,4.1958,4.4703,4.4964,4.4595,4.3533,4.2093,4.2093,4.36943596837945,4.36031324110672,4.35119051383399,4.34206778656126,4.33294505928854,4.32382233201581,4.31469960474308,4.30557687747035,4.29645415019762,4.2873314229249,4.27820869565217,4.26908596837945,4.25996324110672,4.25084051383399,4.24171778656126,4.23259505928854,4.22347233201581,4.21434960474308,4.20522687747035,4.19610415019763,4.1869814229249,4.17785869565217,4.16873596837945,4.15961324110672,4.15049051383399,4.14136778656126,4.13224505928854,4.12312233201581,287678.223190561,1194177420.59568,22.8247132411084,-0.00912272727272811,4.57925869565219,4.57013596837946,4.56101324110673,4.55189051383401,4.54276778656128,4.53364505928855,4.52452233201582,4.51539960474309,4.50627687747036,4.49715415019764,4.48803142292491,4.47890869565218,4.46978596837945,4.46066324110672,4.451540513834,4.44241778656127,4.43329505928854,4.42417233201581,4.41504960474308,4.40592687747036,4.39680415019763,4.3876814229249,4.37855869565217
"3301",3301,"Drammen",3005,"30",-242697.408102767,134.627470355731,23.8293,24.3126,23.6286,24.1506,24.3297,24.4881,25.0974,25.1658,25.7697,25.6194,24.849,25.038,24.6051,24.9363,24.9858,25.5492,25.6122,26.1549,25.9956,25.812,26.4105,26.883,27.1728,26.6885679841898,26.8097327075099,26.93089743083,27.0520621541502,27.1732268774704,27.2943916007905,27.4155563241107,27.5367210474309,27.657885770751,27.7790504940711,27.9002152173913,28.0213799407115,28.1425446640316,28.2637093873518,28.384874110672,28.5060388339921,28.6272035573122,28.7483682806324,28.8695330039526,28.9906977272727,29.1118624505929,29.2330271739131,29.3541918972332,29.4753566205533,29.5965213438735,29.7176860671937,29.8388507905138,29.960015513834,135229.262689269,317940422.962801,-218.427667292493,0.12116472332016,23.901779347826,24.0229440711462,24.1441087944663,24.2652735177865,24.3864382411066,24.5076029644268,24.628767687747,24.7499324110671,24.8710971343873,24.9922618577075,25.1134265810276,25.2345913043478,25.3557560276679,25.4769207509881,25.5980854743082,25.7192501976284,25.8404149209486,25.9615796442687,26.0827443675889,26.2039090909091,26.3250738142292,26.4462385375494,26.5674032608695
"3242",3242,"Hurdal",3037,"30",-13632.7144268775,6.98517786561265,0.3627,0.3582,0.2988,0.2979,0.2619,0.324,0.333,0.3249,0.324,0.3807,0.3663,0.3825,0.3744,0.3879,0.4437,0.423,0.4158,0.4032,0.387,0.4203,0.4284,0.4428,0.4383,0.448470355731226,0.454757015810277,0.461043675889329,0.46733033596838,0.473616996047431,0.479903656126484,0.486190316205534,0.492476976284585,0.498763636363638,0.505050296442689,0.511336956521739,0.51762361660079,0.523910276679843,0.530196936758894,0.536483596837945,0.542770256916997,0.549056916996048,0.555343577075099,0.561630237154151,0.567916897233202,0.574203557312253,0.580490217391305,0.586776877470356,0.593063537549407,0.59935019762846,0.605636857707511,0.611923517786561,0.618210177865614,94828.7050447244,285072589.211084,-12.26944298419,0.00628666007905152,0.30387717391304,0.310163833992092,0.316450494071145,0.322737154150197,0.329023814229247,0.335310474308299,0.341597134387351,0.347883794466401,0.354170454545454,0.360457114624506,0.366743774703556,0.373030434782608,0.37931709486166,0.385603754940711,0.391890415019763,0.398177075098815,0.404463735177865,0.410750395256917,0.417037055335969,0.42332371541502,0.429610375494072,0.435897035573124,0.442183695652174
"3303",3303,"Kongsberg",3006,"30",-357924.193675889,182.620553359684,6.6492,6.8751,7.029,7.3971,7.5114,7.4214,7.7445,7.911,7.6599,7.6761,7.974,7.7607,7.8129,8.2593,8.7498,9.2223,9.5103,9.9414,10.1295,9.8145,9.8496,9.8793,10.2645,10.3654671936759,10.5298256916996,10.6941841897233,10.858542687747,11.0229011857707,11.1872596837944,11.3516181818182,11.5159766798419,11.6803351778656,11.8446936758893,12.009052173913,12.1734106719367,12.3377691699604,12.5021276679841,12.6664861660079,12.8308446640316,12.9952031620553,13.159561660079,13.3239201581028,13.4882786561265,13.6526371541502,13.8169956521739,13.9813541501976,14.1457126482213,14.310071146245,14.4744296442687,14.6387881422925,14.8031466403162,155534.464152732,794219385.681401,-322.131774308304,0.164358498023717,6.58522173913036,6.74958023715408,6.91393873517779,7.07829723320151,7.24265573122523,7.40701422924894,7.57137272727266,7.73573122529638,7.90008972332009,8.06444822134381,8.22880671936753,8.39316521739124,8.55752371541496,8.72188221343868,8.88624071146245,9.05059920948617,9.21495770750988,9.3793162055336,9.54367470355731,9.70803320158103,9.87239169960475,10.0367501976285,10.2011086956522
"5620",5620,"Nordkapp",5435,"54",1510.26086956522,-0.0869565217391306,1.1871,1.2231,1.1205,1.2123,1.2843,1.3455,1.2591,1.1205,1.1115,1.1124,1.1691,1.1124,1.2033,1.2384,1.2231,1.2465,1.3086,1.2438,1.2555,1.1691,1.089,1.2042,1.2033,1.20091304347826,1.2008347826087,1.20075652173913,1.20067826086957,1.2006,1.20052173913043,1.20044347826087,1.2003652173913,1.20028695652174,1.20020869565217,1.20013043478261,1.20005217391304,1.19997391304348,1.19989565217391,1.19981739130435,1.19973913043478,1.19966086956522,1.19958260869565,1.19950434782609,1.19942608695652,1.19934782608696,1.19926956521739,1.19919130434783,1.19911304347826,1.1990347826087,1.19895652173913,1.19887826086957,1.1988,727976.921815138,928650305.14201,1.35923478260872,-0.0000782608695652286,1.20271304347826,1.2026347826087,1.20255652173913,1.20247826086957,1.2024,1.20232173913043,1.20224347826087,1.2021652173913,1.20208695652174,1.20200869565217,1.20193043478261,1.20185217391304,1.20177391304348,1.20169565217391,1.20161739130435,1.20153913043478,1.20146086956522,1.20138260869565,1.20130434782609,1.20122608695652,1.20114782608696,1.20106956521739,1.20099130434783
"3116",3116,"Skiptvet",3015,"30",-75205.0177865612,38.3932806324111,1.3851,1.4589,1.5057,1.6308,1.6344,1.6308,1.6245,1.5012,1.5471,1.683,1.7775,1.791,1.8297,1.8945,1.8783,1.9035,2.0079,2.241,2.2914,2.1618,2.1177,2.0448,1.9395,2.2181300395257,2.25268399209486,2.28723794466404,2.32179189723321,2.35634584980237,2.39089980237155,2.42545375494072,2.46000770750989,2.49456166007905,2.52911561264823,2.5636695652174,2.59822351778656,2.63277747035574,2.66733142292491,2.70188537549407,2.73643932806325,2.77099328063242,2.80554723320158,2.84010118577075,2.87465513833993,2.9092090909091,2.94376304347826,2.97831699604744,3.01287094861661,3.04742490118577,3.08197885375495,3.11653280632412,3.15108675889328,46725.9357126524,101241482.170161,-67.6845160079059,0.0345539525691703,1.42338913043476,1.45794308300393,1.49249703557309,1.52705098814226,1.56160494071143,1.5961588932806,1.63071284584979,1.66526679841895,1.69982075098812,1.73437470355729,1.76892865612646,1.80348260869563,1.8380365612648,1.87259051383397,1.90714446640314,1.94169841897231,1.97625237154148,2.01080632411065,2.04536027667983,2.079914229249,2.11446818181817,2.14902213438734,2.18357608695651
"5634",5634,"Vardø",5404,"54",-7132.09683794466,3.87549407114624,0.4788,0.5895,0.5409,0.576,0.6075,0.5994,0.5535,0.6012,0.5535,0.5688,0.5688,0.6291,0.6561,0.6417,0.6192,0.6282,0.5535,0.6426,0.6255,0.6525,0.6246,0.6057,0.5769,0.637224901185771,0.640712845849802,0.644200790513834,0.647688735177866,0.651176679841897,0.654664624505929,0.65815256916996,0.661640513833993,0.665128458498024,0.668616403162055,0.672104347826087,0.675592292490119,0.67908023715415,0.682568181818182,0.686056126482213,0.689544071146246,0.693032015810277,0.696519960474308,0.70000790513834,0.703495849802372,0.706983794466403,0.710471739130435,0.713959683794466,0.717447628458499,0.72093557312253,0.724423517786561,0.727911462450593,0.731399407114624,200306.375276438,605111917.076974,-6.41888715415011,0.00348794466403158,0.557002173913044,0.560490118577075,0.563978063241106,0.567466007905138,0.57095395256917,0.574441897233202,0.577929841897233,0.581417786561264,0.584905731225296,0.588393675889328,0.591881620553359,0.595369565217391,0.598857509881422,0.602345454545454,0.605833399209486,0.609321343873517,0.612809288537549,0.61629723320158,0.619785177865612,0.623273122529644,0.626761067193675,0.630249011857707,0.633736956521738
"4612",4612,"Sveio",4612,"46",-88789.273715415,45.0859683794466,1.1979,1.242,1.2717,1.3176,1.2645,1.3221,1.4823,1.5732,1.6704,1.7568,1.9062,1.7964,1.7694,1.7757,1.7649,1.7991,1.9584,2.052,2.0052,2.0475,1.9332,1.9521,2.0286,2.17767628458498,2.21825365612648,2.25883102766797,2.29940839920949,2.33998577075098,2.38056314229249,2.42114051383399,2.4617178853755,2.50229525691699,2.54287262845849,2.58345,2.6240273715415,2.66460474308301,2.7051821146245,2.745759486166,2.78633685770751,2.82691422924901,2.86749160079051,2.90806897233201,2.94864634387352,2.98922371541502,3.02980108695651,3.07037845849802,3.11095583003952,3.15153320158103,3.19211057312253,3.23268794466402,3.27326531620553,302437.844091009,247723129.178453,-79.9103463438745,0.0405773715415024,1.24439673913042,1.28497411067193,1.32555148221343,1.36612885375493,1.40670622529643,1.44728359683793,1.48786096837944,1.52843833992094,1.56901571146244,1.60959308300394,1.65017045454545,1.69074782608695,1.73132519762845,1.77190256916995,1.81247994071146,1.85305731225296,1.89363468379446,1.93421205533596,1.97478942687746,2.01536679841897,2.05594416996047,2.09652154150197,2.13709891304347
"5630",5630,"Berlevåg",5440,"54",5538.33695652174,-2.35869565217391,0.6831,0.6372,0.657,0.7551,0.8379,0.8397,0.7965,0.7209,0.72,0.6687,0.7272,0.6498,0.7425,0.7416,0.801,0.7281,0.7173,0.6705,0.6183,0.639,0.6786,0.7038,0.7227,0.690026086956522,0.687903260869565,0.685780434782609,0.683657608695652,0.681534782608695,0.679411956521739,0.677289130434782,0.675166304347826,0.67304347826087,0.670920652173913,0.668797826086957,0.666675,0.664552173913043,0.662429347826087,0.66030652173913,0.658183695652174,0.656060869565217,0.65393804347826,0.651815217391304,0.649692391304347,0.647569565217392,0.645446739130435,0.643323913043478,0.641201086956522,0.639078260869565,0.636955434782609,0.634832608695652,0.632709782608695,304673.171750573,1128166438.22923,4.98450326086973,-0.0021228260869566,0.738851086956524,0.736728260869567,0.73460543478261,0.732482608695654,0.730359782608697,0.728236956521741,0.726114130434784,0.723991304347828,0.721868478260871,0.719745652173915,0.717622826086957,0.715500000000001,0.713377173913044,0.711254347826088,0.709131521739131,0.707008695652175,0.704885869565218,0.702763043478261,0.700640217391305,0.698517391304348,0.696394565217392,0.694271739130435,0.692148913043479
"4030",4030,"Nissedal",3822,"38",-73721.0859683794,37.2776679841897,0.7578,0.8091,0.846,0.8739,0.8676,0.9324,0.9738,1.008,1.0062,1.0422,1.0413,1.0467,1.1016,1.1313,1.1763,1.2456,1.3284,1.3824,1.4076,1.4148,1.4085,1.4742,1.4814,1.52247272727273,1.55602262845849,1.58957252964426,1.62312243083004,1.65667233201581,1.69022223320158,1.72377213438735,1.75732203557313,1.79087193675889,1.82442183794466,1.85797173913043,1.8915216403162,1.92507154150198,1.95862144268775,1.99217134387352,2.02572124505928,2.05927114624505,2.09282104743083,2.1263709486166,2.15992084980237,2.19347075098814,2.22702065217392,2.26057055335968,2.29412045454545,2.32767035573122,2.36122025691699,2.39477015810277,2.42832005928854,165909.558823647,907488423.393234,-66.3489773715423,0.0335499011857712,0.750824999999992,0.784374901185757,0.817924802371536,0.851474703557301,0.88502460474308,0.918574505928845,0.952124407114624,0.985674308300389,1.01922420948615,1.05277411067193,1.0863240118577,1.11987391304348,1.15342381422924,1.18697371541502,1.22052361660079,1.25407351778657,1.28762341897233,1.3211733201581,1.35472322134387,1.38827312252964,1.42182302371542,1.45537292490118,1.48892282608696
"3425",3425,"Engerdal",3425,"34",12115.4683794466,-5.55928853754941,0.7839,0.9063,0.8388,0.864,0.8577,0.9351,0.8694,0.7992,0.8289,0.8811,0.8379,0.8505,1.0341,1.0575,0.8784,0.8019,0.792,0.8433,0.7479,0.6858,0.8496,0.7425,0.684,0.782124901185771,0.777121541501976,0.772118181818181,0.767114822134386,0.762111462450593,0.757108102766798,0.752104743083003,0.74710138339921,0.742098023715415,0.73709466403162,0.732091304347826,0.727087944664031,0.722084584980237,0.717081225296441,0.712077865612648,0.707074505928853,0.702071146245058,0.697067786561265,0.69206442687747,0.687061067193675,0.682057707509882,0.677054347826087,0.672050988142292,0.667047628458497,0.662044268774704,0.657040909090909,0.652037549407114,0.64703418972332,277056.858524125,2196164040.56784,10.9039215415023,-0.00500335968379464,0.897202173913048,0.892198814229252,0.887195454545457,0.882192094861663,0.877188735177869,0.872185375494073,0.867182015810279,0.862178656126485,0.857175296442691,0.852171936758895,0.847168577075101,0.842165217391306,0.83716185770751,0.832158498023716,0.827155138339922,0.822151778656128,0.817148418972332,0.812145059288538,0.807141699604744,0.802138339920949,0.797134980237153,0.792131620553359,0.787128260869565
