"kommunenummer","KomNavn","area_t0","area_t1","area_t2","pop_t0","pop_t1","pop_t2","km2_change_2000_2022","km2_change_2022_2050","pop_change_2000_2022","pop_change_2022_2050","bpc_t0","bpc_t1","bpc_t2","AGR_pop_1","AGR_pop_2","AGR_bpc_1","AGR_bpc_2","APOP","ABPC","APOP_t_1_2","ABPC_t_1_2","pop_change_class_norsk","pop_change_class_t_1_2_norsk","bpc_change_class_norsk","bpc_change_class_t_1_2_norsk","combined_change_class_1","combined_change_class_2","category_1","category_2","BPC_ratio","BPC_ratio_t_1_2","Kyst","iFylke","SSB_Sentralitet","BefUtvSiste10y","SyssUtvSiste10y","Herfindahlsindeksen_omvendt","SSB_Sentr_Kl","Herfindahlsindeksen","rSkog","rDyrketMark","rUrbant","SHAPE_Length","SHAPE_Area","kommunenavn","arealnoytral","arealnoytral_cat"
3305,"Ringerike",8897703.26086955,11478688.0434783,14763577.7667984,27917,31011,35080,2.58098478260875,3.2848897233201,3094,4069,318.719893286154,370.148916303192,420.854554355713,0.478898333685329,0.441289352298879,0.682284123079668,0.459559522951025,1065090.47931275,1515894.303296,1609209.04609478,1675680.67722532,"Vekst","Vekst","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.16136119552119,1.13698713090649,0,33,838,7,7.5,0.949320569,3,0.0506794310000001,79.3312327181532,4.85370715709601,0.47585364285255,261479.037043018,1556673264.11559,"Ringerike",0,"0"
4611,"Etne",1755733.69565216,2267422.82608695,2918663.53754941,3917,4043,3783,0.51168913043479,0.65124071146246,126,-260,448.234285333715,560.82681822581,771.520892823,0.14401695028996,-0.237110038316846,1.02382422468756,1.14562543928276,63343.5424990004,448345.587935789,-171448.844914856,822689.556377316,"Stabil","Stabil","Moderat økning","Sterk økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Sterk økning","e) Moderat arealvekst","f) Ekspansjon i utbygd areal",1.25119125550217,1.37568473501985,1,46,604,0.8,-2.6,0.935930755,5,0.064069245,25.6483370615275,2.65111477102333,0.120449349819326,270677.012393186,739096055.252765,"Etne",0,"0"
4211,"Gjerstad",703594.565217379,1105092.39130434,1616089.62450592,2509,2427,2423,0.401497826086961,0.51099723320158,-82,-4,280.428284263603,455.332670500346,666.978796742022,-0.150923907148948,-0.00589084401895201,2.22767883553621,1.37265688926793,-29549.591089328,431047.417176289,-2217.64147074595,513214.874672326,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.62370451217515,1.46481647365454,0,42,661,-2.5,17.4,0.875288889,5,0.124711111,84.2765343184429,2.25064414987738,0.111756123304256,88714.4835948006,322832426.863136,"Gjerstad",0,"0"
4005,"Notodden",4721634.78260869,5644956.52173913,6820093.28063241,12272,13029,13535,0.92332173913044,1.17513675889328,757,506,384.748597018309,433.260919620779,503.885724464899,0.272449551025367,0.136168628421407,0.541232152369697,0.540776133024767,309436.424980873,613885.314149568,236761.995086988,938374.763806292,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.12608836777685,1.16300755883068,0,40,774,0.6,0.6,0.941756624,4,0.058243376,77.3254868479896,2.18827499288531,0.444159856893117,209997.484544293,985721641.412398,"Notodden",0,"0"
3428,"Alvdal",1394657.60869565,1394657.60969565,1394657.61069565,2417,2445,2359,0,0,28,-86,577.020111169073,570.412110304969,591.207126195697,0.0523683492777982,-0.127801558808116,-0.0523409359344695,0.127965102764982,16063.6968259543,-16063.6958259545,-49938.9576167717,49938.9586167717,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.988548057968524,1.03645612622006,0,34,573,1.8,18.3,0.880609449,5,0.119390551,48.0698402589821,3.52916202303243,0.0297192591413257,168395.440094418,942669640.746961,"Alvdal",0,"0"
3417,"Grue",1427478.26086956,1555826.08695652,1719177.86561265,5442,4548,4533,0.12834782608696,0.16335177865613,-894,-15,262.307655433583,342.090168635998,379.258298171774,-0.812405028106178,-0.0117978894570547,1.21438854406688,0.36904768578494,-267525.266332813,395873.092419773,-5405.1688454214,168756.947501551,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.30415625144656,1.10865009562822,0,34,662,-8.5,-6.6,0.94766111,5,0.05233889,77.2913506217375,8.29102810659723,0.133784058196065,183322.11515518,836989854.635777,"Grue",0,"0"
4618,"Ullensvang",20253658.6956522,22966610.8695651,26419459.0909091,12440,10881,10070,2.7129521739129,3.452848221344,-1559,-811,1628.10761219069,2110.70773546228,2623.58084318859,-0.606783128077104,-0.276251443783493,1.18701220729802,0.779871017460954,-2889769.76149368,5602721.93540658,-1909538.79176403,5362387.01310803,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.29641782868531,1.24298632118007,1,46,583,-2.5,1.5,0.92691607,5,0.07308393,12.4421495060514,0.542848660197114,0.0815000669464836,459576.599060048,3243694264.32985,"Ullensvang",1,"1"
4220,"Bygland",695230.434782605,902308.695652174,1165862.84584981,1351,1134,1341,0.207078260869569,0.263554150197636,-217,207,514.604318862032,795.686680469289,869.398095339157,-0.792722404524215,0.600597824543403,2.00069266519891,0.316914103289911,-139072.78412406,346151.044993629,172436.751745556,91117.3984520802,"Nedgang","Vekst","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.54621065409794,1.09263874421826,0,42,551,-5.9,-16.2,0.923938135,6,0.076061865,47.166359187034,0.58776891762087,0.030493847866193,213605.834949385,1316453998.7426,"Bygland",1,"1"
1860,"Vestvågøy",948785.869565214,1348092.39130435,1856300.69169961,10750,11566,11800,0.399306521739136,0.50820830039526,816,234,88.2591506572292,116.556492417806,157.313617940645,0.333117266295946,0.0715604913667178,1.27210827227471,1.07670270700837,83170.985588478,316135.536150658,31820.7337917363,476387.566603524,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.32061652021188,1.34967700792454,1,18,631,6.3,5.6,0.928774314,5,0.071225686,3.87571883128199,1.82200737064264,0.21427787710002,967210.481087435,423987406.719364,"Vestvågøy",1,"1"
1848,"Steigen",859206.521739129,1014280.43478261,1211647.23320158,2977,2591,2877,0.155073913043481,0.19736679841897,-386,286,288.614888054796,391.462923497727,421.149542301557,-0.629249067411797,0.374643551736509,1.39508526732335,0.261402385880816,-129789.972693113,284863.885736594,116225.939477132,81140.8589418378,"Nedgang","Stabil","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Liten endring","c) Nedgang-spredning","d) Stillstand i utbygd areal",1.3563504160721,1.07583507152754,1,18,403,4.4,13.4,0.846806964,6,0.153193036,12.9009576779252,0.81332311657153,0.00631372920415443,1506404.16420211,1008464658.48329,"Steigen",1,"1"
4225,"Lyngdal",3453955.43478259,4913148.91304347,6770304.24901188,8594,10480,11439,1.45919347826088,1.85715533596841,1886,959,401.903122502047,468.811919183537,591.861548125875,0.905916964929721,0.313203355152192,0.702412662861107,0.835870744233946,821550.841969485,637642.636291395,507163.488308066,1349991.84766034,"Vekst","Stabil","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","i) Rask vekst i utbygd areal","e) Moderat arealvekst",1.16647991253452,1.26247120413797,1,42,695,10.4,5.1,0.902209444,4,0.097790556,70.45939793278,3.03295957467868,0.34642195608218,362418.431069264,645577338.435405,"Lyngdal",0,"0"
4206,"Farsund",5559603.26086956,5927527.17391304,6395793.97233202,9630,9622,9599,0.36792391304348,0.46826679841898,-8,-23,577.321210889882,616.038991260969,666.297944820504,-0.00377757652402222,-0.00854683793649613,0.295487780235737,0.280487904967708,-4771.74399099672,372695.657034476,-14739.0902107681,483005.888629749,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.0670645381475,1.08158404625763,1,42,686,4.4,4.7,0.900552787,4,0.099447213,31.1454390035413,5.50535270891847,0.56987015101559,428731.378108543,263866353.58369,"Farsund",0,"0"
4201,"Risør",2980164.13043477,4163879.34782608,5670425.98814229,7000,6735,6904,1.18371521739131,1.50654664031621,-265,169,425.737732919253,618.244892030598,821.324737564063,-0.175265953135051,0.0885504110286206,1.71019160261265,1.01956942649089,-136581.765839797,1320296.98323111,120903.168427141,1385643.47188907,"Stabil","Stabil","Sterk økning","Moderat økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.45217312027134,1.32847799982052,1,42,709,-0.6,-3.4,0.943662221,4,0.056337779,51.9083969465649,1.59493259704401,0.578203670618808,358416.901750471,193361456.74493,"Risør",1,"1"
4014,"Kragerø",3635256.52173905,6214734.78260864,9497707.1146245,10656,10351,10069,2.57947826086959,3.28297233201586,-305,-282,341.146445358394,600.399457309307,943.262202266809,-0.131912829330516,-0.0986004166270815,2.60276521819505,1.6264750491445,-139690.301194709,2719168.5620643,-213806.9941619,3496779.32617776,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.75994639685767,1.57105771962893,1,40,755,-2.7,-6.1,0.943242064,4,0.056757936,44.7676325861126,1.00601421541826,0.537634408602151,700990.766495786,306020613.523784,"Kragerø",0,"0"
4226,"Hægebostad",457522.826086951,654955.434782607,906233.300395258,1621,1704,1691,0.197432608695656,0.251277865612651,83,-13,282.247270874122,384.36351806491,535.91561229761,0.227235906939938,-0.0273475402021828,1.41355771245424,1.19417378839926,27481.8043001991,169950.804395457,-5926.08764425592,257203.953256907,"Stabil","Stabil","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.36179711100318,1.39429364939652,0,42,575,4.9,12.1,0.913969681,5,0.086030319,56.800052024625,1.64744645799012,0.00867077083152692,124881.120437166,463294217.877999,"Hægebostad",0,"0"
1121,"Time",4569916.3043478,6186727.17391303,8244486.46245061,13317,19353,23350,1.61681086956523,2.05775928853758,6036,3997,343.164098847173,319.677940056479,353.082932010733,1.71363544579177,0.672787176718814,-0.321729988043917,0.355591132433886,1995216.41701822,-378405.547452988,1345495.02142308,712264.267114504,"Vekst","Vekst","Liten endring","Moderat økning","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Moderat økning","g) Arealeffektiv vekst","i) Rask vekst i utbygd areal",0.931559977079206,1.10449576829841,0,11,836,13.4,10.4,0.930831686,3,0.069168314,7.39709575281144,26.2201113658696,2.3856316191724,83822.4922068355,184323557.182316,"Time",0,"0"
4639,"Vik",2500043.47826087,2539565.2173913,2589865.61264822,2965,2560,2170,0.0395217391304303,0.0503003952569196,-405,-390,843.184984236381,992.017663043477,1193.48645744158,-0.665366450928817,-0.588547273940154,0.741620772222862,0.662517811630159,-370075.508097834,409597.247228264,-423882.809074024,474183.204330944,"Nedgang","Nedgang","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.17651248728283,1.2030899266249,1,46,532,-6.2,-4.1,0.929331838,6,0.070668162,24.2231289152654,1.53725684141114,0.0607896472139796,212337.978678746,836809860.125435,"Vik",0,"0"
1813,"Brønnøy",1127044.56521739,1356877.17391304,1649391.40316206,7433,7777,7395,0.22983260869565,0.29251422924902,344,-382,151.627144520031,174.473083954358,223.041433828541,0.20585301412952,-0.179718895947667,0.639975384896219,0.880954453027916,56026.9760771153,173805.632618535,-75468.1798236159,367982.409072636,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.15067183060556,1.27837159046772,1,18,613,-0.9,0.8,0.937113145,5,0.062886855,17.3659829900055,1.31025614291176,0.113697861586507,1302862.21765148,1045501332.18095,"Brønnøy",0,"0"
1815,"Vega",64301.0869565216,72577.1739130434,83110.3754940712,1414,1175,1209,0.00827608695652179,0.0105332015810278,-239,34,45.4746018080068,61.7678075855689,68.7430731960887,-0.838079368550715,0.101928426164277,1.40167972374701,0.382851231823378,-12656.3505913016,20932.4375478234,2217.13450250725,8316.06707852053,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.35829243423289,1.11292720080532,1,18,400,-1.5,-6.6,0.885349737,6,0.114650263,0.636805180787911,0.621386169146558,0.0107933081489477,1461085.10987109,164736358.7727,"Vega",0,"0"
5544,"Nordreisa - Ráisa - Raisi",1283282.60869565,1283282.60969565,1283282.61069565,4821,4746,4642,0,0,-75,-104,266.185979816563,270.392458848641,276.45036852556,-0.0712437796042797,-0.0791003069191443,0.071294576097003,0.0791629278210637,-20120.8663514313,20120.8673514312,-28433.4995305866,28433.5005305865,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.01580278208107,1.02240413694492,1,55,570,-1.6,-4.3,0.933575204,5,0.066424796,18.3425330319889,0.537313108484006,0.0396601182197497,513030.443529462,3440641285.27759,"Nordreisa - Ráisa - Raisi",0,"0"
3124,"Aremark",699133.695652169,1007501.08695652,1399968.67588933,1451,1315,1515,0.308367391304351,0.39246758893281,-136,200,481.828873640365,766.160522400395,924.071733260284,-0.446347750114218,0.506918984865767,2.13057344644201,0.671523227292514,-83058.323360166,391425.714664517,168902.74684182,223564.84209099,"Nedgang","Vekst","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","c) Nedgang-spredning","i) Rask vekst i utbygd areal",1.59010919501735,1.20610721414509,0,31,662,-6.7,-7.3,0.921850251,5,0.078149749,78.1713963540688,6.85021612478857,0.0657771095658711,93588.8312389314,319292649.956088,"Aremark",0,"0"
3216,"Vestby",5586632.6086956,9392967.3913043,14237393.4782609,11815,18699,24377,3.8063347826087,4.8444260869566,6884,5678,472.842370604791,502.324583737328,584.050271906342,2.10874511809447,0.951534353320493,0.275307428975302,0.5398109329809,3363242.4559799,443092.326628803,3088636.33813036,1755789.74882624,"Vekst","Vekst","Liten endring","Moderat økning","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Moderat økning","g) Arealeffektiv vekst","i) Rask vekst i utbygd areal",1.06235103908905,1.16269498012813,1,32,877,22.3,49.3,0.900270905,2,0.099729095,54.4302125973854,23.332893173115,2.63435890664202,82942.9254793662,134057263.699056,"Vestby",1,"1"
1146,"Tysvær",5146102.17391296,7466341.30434779,10419372.9249012,8828,11283,12722,2.32023913043483,2.95303162055341,2455,1439,582.929562065356,661.733697097207,819.004317316554,1.12155497433017,0.429618834511669,0.57801338570842,0.764428919043803,1529733.34050073,790505.789934101,1063635.23840542,1889396.38214799,"Vekst","Vekst","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.13518637612518,1.23766451808218,1,11,724,8.8,8.7,0.911113928,4,0.088886072,33.8146924649992,3.92638036809816,0.369671228566934,474764.939027575,428122498.475881,"Tysvær",1,"1"
3454,"Vang",3282035.86956521,4376572.82608693,5769619.86166009,1675,1587,1976,1.09453695652172,1.39304703557316,-88,389,1959.42439974042,2757.76485575736,2919.84810812758,-0.245007201355296,0.786034434910876,1.56562843384564,0.204176300796677,-205244.093470057,1299781.04999178,1105146.7942964,287900.241276757,"Stabil","Vekst","Sterk økning","Liten endring","pop_Stabil_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","f) Ekspansjon i utbygd areal","g) Arealeffektiv vekst",1.40743621245234,1.05877341283534,0,34,541,2.4,-0.1,0.903351264,6,0.096648736,14.2013563690227,0.992367933363888,0.0126204757255113,209885.27386033,1508822072.30682,"Vang",1,"1"
4647,"Sunnfjord",6140465.21739131,6295891.30434782,6493706.32411067,19052,22116,22428,0.15542608695651,0.19781501976285,3064,312,322.300294845229,284.675859303121,289.535684149753,0.68016287931385,0.0500441242733629,-0.562649828796602,0.0604731115312562,927263.950761735,-771837.863805226,89576.6320127782,108238.387750073,"Vekst","Stabil","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.88326279515141,1.01707143295722,1,46,667,4.4,6.3,0.943053316,5,0.056946684,32.8728671205022,3.29767482981169,0.21041464061533,382234.451402159,2218486008.52139,"Sunnfjord",1,"1"
3431,"Dovre",3781565.2173913,4151582.60869565,4622513.8339921,2851,2498,2462,0.37001739130435,0.47093122529645,-353,-36,1326.39958519512,1661.96261356912,1877.54420552076,-0.599014159758449,-0.0518307915632565,1.03041352000273,0.436540961533116,-523918.932792484,893936.324096834,-63622.8760181804,534554.101314631,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.25298788699834,1.12971506710892,0,34,563,-9.6,-9.9,0.924946647,6,0.075053353,19.0775297204591,1.98844896583063,0.084287368621645,201760.659350379,1366098147.49712,"Dovre",0,"0"
5518,"Loabák - Lavangen",366838.043478261,387361.956521739,413483.300395257,1052,970,851,0.020523913043478,0.026121343873518,-82,-119,348.705364523062,399.342223218288,485.879318913346,-0.368194684923839,-0.466351840432977,0.618227795589199,0.702964730321898,-30594.9849450708,51118.8979885489,-52390.301531914,78511.6454054321,"Nedgang","Nedgang","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.14521387924296,1.21669908830992,1,55,517,-2.9,3.8,0.886369363,6,0.113630637,35.5897214690658,1.34951934927286,0.0400542272615233,132297.409199178,301482195.573919,"Loabák - Lavangen",0,"0"
3909,"Larvik",27909567.3913042,34723780.4347825,43396415.2173912,42765,47777,52651,6.8142130434783,8.6726347826087,5012,4874,652.62638586003,726.788631240607,824.227749091018,0.505017943508612,0.347534217492584,0.490429958082084,0.450336667419293,3456912.91132724,3357300.13215105,3778692.72519251,4893942.0574162,"Vekst","Stabil","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","i) Rask vekst i utbygd areal","e) Moderat arealvekst",1.1136366027905,1.1340680270192,1,39,842,5.9,4.7,0.950824686,3,0.049175314,56.6685259943464,10.2370170081212,1.1127603452677,521977.530689535,813885213.416175,"Larvik",1,"1"
1124,"Sola",9907190.21739119,13483027.173913,18034092.3913043,18915,27568,33906,3.57583695652181,4.5510652173913,8653,6338,523.774264731229,489.082529523832,531.88498765128,1.72701809562898,0.741796026239294,-0.311013310903163,0.300078014240412,4371014.33247503,-795177.375953224,3238225.3037078,1312839.9136835,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.933765865290845,1.08751581899505,1,11,878,15.2,16.9,0.844654282,2,0.155345718,1.00008000640051,11.8849507960637,2.02416193295464,172505.07860164,69487726.1502498,"Sola",0,"0"
1122,"Gjesdal",2790303.26086955,3923461.95652173,5365663.93280632,8911,12131,14007,1.13315869565218,1.44220197628459,3220,1876,313.130205461738,323.424446172758,383.070174398966,1.41204785351579,0.514867499505089,0.14713741143475,0.606304415025827,1025614.52290851,107544.172743674,662454.747956499,779747.228328091,"Vekst","Vekst","Liten endring","Moderat økning","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Moderat økning","g) Arealeffektiv vekst","i) Rask vekst i utbygd areal",1.03287527211193,1.18441935645875,1,11,792,11.4,12.3,0.924138704,3,0.075861296,16.5429615795942,3.12534916758448,0.443742118788807,185073.954219178,621349481.689855,"Gjesdal",1,"1"
3114,"Våler (Østfold)",1661820.6521739,3116396.73913044,4967675.39525691,4059,5913,8431,1.45457608695654,1.85127865612647,1854,2518,409.416273016482,527.041559129112,589.215442445369,1.72478131547997,1.27506794572154,1.15455496340227,0.399052990833715,870336.211612762,584239.875343778,1408533.74397536,442744.912151106,"Vekst","Vekst","Sterk økning","Moderat økning","pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","h) Proporsjonal vekst","i) Rask vekst i utbygd areal",1.28729997771216,1.11796770527735,0,31,824,24,19.7,0.91542815,3,0.08457185,74.8316793150418,13.8548355711228,0.513718622300058,79830.7773167814,257086301.029476,"Våler (Østfold)",1,"1"
5055,"Heim",2107751.08695653,2107751.08795653,2107751.08895653,5866,5884,5893,0,0,18,9,359.3165848886,358.217384085066,357.670301876214,0.013927479710385,0.00545873154256249,-0.0139255380773418,-0.00545843188699546,6457.79595348286,-6457.79495348287,3221.49349867726,-3221.49249867698,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.996940857033151,0.998472764770338,1,50,588,-3.4,0.9,0.926915354,5,0.073084646,40.6382738181759,3.27858261866693,0.113862105722176,546809.791213885,1026102671.38884,"Heim",0,"0"
4613,"Bømlo",3708498.91304343,5798474.99999997,8458444.56521739,10739,12061,11879,2.08997608695654,2.65996956521742,1322,-182,345.330004008141,480.762374595802,712.050220154675,0.529099960226742,-0.0542887272409365,1.51533299258804,1.41265396601085,542849.102965271,1547126.98399127,-107118.477862546,2767088.04307996,"Vekst","Stabil","Sterk økning","Sterk økning","pop_Vekst_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","h) Proporsjonal vekst","f) Ekspansjon i utbygd areal",1.39218246030098,1.48108557944728,1,46,644,4.2,1.1,0.928604691,5,0.071395309,10.6553752562677,0.738318884079915,0.24655294858567,1143110.26982361,248203715.9509,"Bømlo",1,"1"
1547,"Aukra",953080.434782578,2001110.8695652,3334967.78656127,2978,3518,4398,1.04803043478262,1.33385691699607,540,880,320.040441498515,568.820599649005,758.291902355905,0.760333750348985,0.800534585722468,2.64864065158661,1.03208720217922,235446.647952729,812583.786829893,583038.796498785,750818.120497285,"Vekst","Vekst","Sterk økning","Sterk økning","pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Sterk økning","h) Proporsjonal vekst","h) Proporsjonal vekst",1.77733975426866,1.33309500890758,1,15,616,9.4,-3.9,0.915508158,5,0.084491842,3.76173518938168,2.36322434444804,0.236322434444804,275980.891882557,60859779.4262919,"Aukra",0,"0"
3328,"Ål",2014053.26086957,2211094.56521739,2461874.40711463,4789,4650,5242,0.19704130434782,0.25077984189724,-139,592,420.558208575813,475.504207573632,469.644106660555,-0.133794060201953,0.428902469731929,0.559709799479169,-0.044277846911156,-62179.4647211406,259220.76906896,279725.680930018,-28945.8390327776,"Stabil","Vekst","Moderat økning","Liten endring","pop_Stabil_bpc_Moderat økning","pop_Vekst_bpc_Liten endring","e) Moderat arealvekst","g) Arealeffektiv vekst",1.13065016418034,0.987676027215449,0,33,635,2.1,1.4,0.94422361,5,0.05577639,32.926517898177,2.11918500740438,0.149789783655892,214160.516660049,1177790139.01724,"Ål",0,"0"
1838,"Gildeskål",257722.826086957,280790.217391304,310148.71541502,2351,1894,2304,0.023067391304347,0.029358498023716,-457,410,109.622639764763,148.252490702906,134.613157732214,-0.977688223235151,0.702296574023253,1.38160680655455,-0.344091186450934,-58164.1228495586,81231.5141539056,57851.2733071316,-28492.7752834156,"Nedgang","Vekst","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.3523893515157,0.907999299667583,1,18,478,-3.9,8,0.880997475,6,0.119002525,12.9665501747379,0.603095356964553,0.0246297220835414,963204.407916275,664197682.407462,"Gildeskål",0,"0"
4621,"Voss",7395241.30434782,7852089.13043477,8433531.81818182,14770,15875,17546,0.45684782608695,0.58144268774705,1105,1671,500.69338553472,494.619787743923,480.652674010134,0.328481267706993,0.358069753978763,-0.0554598287851316,-0.10224927562259,549863.356304003,-93015.5302170514,814589.82728825,-233147.1395412,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.987869626469478,0.971761918791209,1,46,720,7.9,4.5,0.944146483,4,0.055853517,36.1456786206963,2.46915360471432,0.171595841324316,325683.085404626,2051179157.43587,"Voss",1,"1"
