"kommunenummer","KomNavn","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050"
4633,"Fedje",0.5409,0.5112,0.5229,0.4788,0.4932,0.5094,0.5094,0.4941,0.5004,0.4923,0.4842,0.4689,0.4563,0.4752,0.4761,0.441,0.4572,0.4329,0.4725,0.4761,0.4896,0.4995,0.5598,0.471671146245059,0.470245553359684,0.468819960474308,0.467394367588933,0.465968774703557,0.464543181818181,0.463117588932806,0.461691996047431,0.460266403162055,0.45884081027668,0.457415217391304,0.455989624505929,0.454564031620553,0.453138438735178,0.451712845849802,0.450287252964427,0.448861660079051,0.447436067193676,0.4460104743083,0.444584881422925,0.443159288537549,0.441733695652174,0.440308102766798,0.438882509881423,0.437456916996047,0.436031324110672,0.434605731225296,0.433180138339921
4644,"Luster",7.596,8.6067,9.3384,10.4337,10.8765,11.8116,11.4156,11.4696,10.2042,11.4723,12.6738,13.8861,10.818,10.8351,10.3851,10.1637,9.8343,10.6533,10.26,10.1592,9.9792,9.6561,9.9198,10.6911604743083,10.7036546442688,10.7161488142292,10.7286429841897,10.7411371541502,10.7536313241107,10.7661254940711,10.7786196640316,10.7911138339921,10.8036080039526,10.816102173913,10.8285963438735,10.841090513834,10.8535846837945,10.8660788537549,10.8785730237154,10.8910671936759,10.9035613636364,10.9160555335968,10.9285497035573,10.9410438735178,10.9535380434783,10.9660322134387,10.9785263833992,10.9910205533597,11.0035147233202,11.0160088932806,11.0285030632411
4018,"Nome",1.8099,1.8144,1.8243,1.8657,1.9485,1.908,1.962,1.944,1.8999,1.9377,1.9557,1.8927,1.8864,1.9998,2.0961,2.1096,2.1213,2.2644,2.2293,2.1492,2.1843,2.2806,2.4156,2.29490395256917,2.31766986166008,2.34043577075099,2.3632016798419,2.38596758893281,2.40873349802372,2.43149940711462,2.45426531620553,2.47703122529644,2.49979713438735,2.52256304347826,2.54532895256917,2.56809486166008,2.59086077075099,2.6136266798419,2.63639258893281,2.65915849802372,2.68192440711462,2.70469031620553,2.72745622529644,2.75022213438735,2.77298804347826,2.79575395256917,2.81851986166008,2.84128577075099,2.8640516798419,2.88681758893281,2.90958349802372
5624,"Lebesby",2.0205,2.0331,2.0097,2.0277,1.9863,2.007,2.0133,1.9692,2.0241,2.0088,1.9665,1.8837,1.8936,1.9422,1.98,1.9701,1.9197,1.9521,2.0115,2.0268,1.9935,1.9611,1.8765,1.93679288537549,1.93342055335968,1.93004822134387,1.92667588932806,1.92330355731225,1.91993122529644,1.91655889328063,1.91318656126482,1.90981422924901,1.9064418972332,1.90306956521739,1.89969723320158,1.89632490118577,1.89295256916996,1.88958023715415,1.88620790513834,1.88283557312253,1.87946324110672,1.87609090909091,1.8727185770751,1.86934624505929,1.86597391304348,1.86260158102767,1.85922924901186,1.85585691699605,1.85248458498024,1.84911225296443,1.84573992094862
5542,"Skjervøy",0.4887,0.5238,0.4833,0.4608,0.5184,0.5949,0.6228,0.7101,0.6111,0.6066,0.6201,0.6525,0.576,0.4806,0.4563,0.4257,0.4806,0.4806,0.5076,0.4941,0.5319,0.5328,0.4482,0.49927233201581,0.496285968379447,0.493299604743083,0.490313241106719,0.487326877470356,0.484340513833992,0.481354150197629,0.478367786561265,0.475381422924901,0.472395059288537,0.469408695652174,0.46642233201581,0.463435968379447,0.460449604743083,0.457463241106719,0.454476877470356,0.451490513833992,0.448504150197629,0.445517786561265,0.442531422924901,0.439545059288537,0.436558695652174,0.43357233201581,0.430585968379447,0.427599604743083,0.424613241106719,0.421626877470356,0.418640513833992
1871,"Andøy",2.0007,2.1213,2.1483,2.0907,2.2104,2.1978,2.2068,2.1024,2.1744,2.169,2.0808,2.0736,2.1762,2.2518,2.2041,2.2194,2.2176,2.1006,1.9224,2.0736,2.1249,2.1132,2.1123,2.12344505928854,2.12252816205534,2.12161126482213,2.12069436758893,2.11977747035573,2.11886057312253,2.11794367588933,2.11702677865613,2.11610988142293,2.11519298418972,2.11427608695652,2.11335918972332,2.11244229249012,2.11152539525692,2.11060849802372,2.10969160079051,2.10877470355731,2.10785780632411,2.10694090909091,2.10602401185771,2.10510711462451,2.1041902173913,2.1032733201581,2.1023564229249,2.1014395256917,2.1005226284585,2.0996057312253,2.0986888339921
3209,"Ullensaker",17.316,17.0622,17.1063,16.1613,16.6356,16.9776,17.766,17.9973,17.3538,18.0819,18.1971,18.8829,19.1889,19.4175,20.1402,19.9008,20.0556,21.0681,21.5811,21.2364,20.9457,21.2292,20.6424,21.7998711462451,22.0406433794467,22.2814156126482,22.5221878458499,22.7629600790514,23.003732312253,23.2445045454546,23.4852767786562,23.7260490118577,23.9668212450594,24.2075934782609,24.4483657114625,24.6891379446641,24.9299101778657,25.1706824110672,25.4114546442688,25.6522268774704,25.892999110672,26.1337713438735,26.3745435770752,26.6153158102767,26.8560880434783,27.0968602766799,27.3376325098815,27.578404743083,27.8191769762847,28.0599492094863,28.3007214426878
1160,"Vindafjord",3.2283,3.3345,3.5199,3.4938,3.3921,3.4479,3.5793,3.6252,3.7863,3.8493,4.0689,4.05,4.0554,4.023,4.0383,4.0914,4.2156,4.1382,4.3362,4.3128,4.1634,4.3353,4.4343,4.51472727272728,4.56660889328063,4.618490513834,4.67037213438735,4.72225375494072,4.77413537549407,4.82601699604744,4.87789861660079,4.92978023715416,4.98166185770751,5.03354347826087,5.08542509881424,5.13730671936759,5.18918833992096,5.24106996047431,5.29295158102768,5.34483320158103,5.3967148221344,5.44859644268775,5.50047806324111,5.55235968379447,5.60424130434783,5.65612292490119,5.70800454545455,5.7598861660079,5.81176778656127,5.86364940711464,5.91553102766799
5031,"Malvik",3.2184,3.3336,3.447,3.5469,3.5613,3.4623,3.6801,3.6279,3.6009,3.4857,3.4092,3.222,3.42,3.5415,3.843,3.8223,3.6333,3.3885,3.573,3.6324,3.6801,3.8241,3.7305,3.72165296442688,3.73583418972332,3.75001541501976,3.76419664031621,3.77837786561265,3.79255909090909,3.80674031620554,3.82092154150198,3.83510276679842,3.84928399209486,3.86346521739131,3.87764644268775,3.89182766798419,3.90600889328064,3.92019011857708,3.93437134387352,3.94855256916996,3.9627337944664,3.97691501976285,3.99109624505929,4.00527747035573,4.01945869565218,4.03363992094862,4.04782114624506,4.0620023715415,4.07618359683795,4.09036482213439,4.10454604743083
1870,"Sortland - Suortá",1.5633,1.5525,1.7379,1.7667,1.7334,1.7127,1.6479,1.7208,1.7451,1.8342,1.692,1.7901,1.8333,2.0241,2.0025,1.8927,1.935,1.881,1.683,1.7118,1.8189,1.8621,1.8324,1.90500118577075,1.91529693675889,1.92559268774704,1.93588843873518,1.94618418972332,1.95647994071146,1.9667756916996,1.97707144268775,1.98736719367589,1.99766294466403,2.00795869565217,2.01825444664032,2.02855019762846,2.0388459486166,2.04914169960474,2.05943745059289,2.06973320158103,2.08002895256917,2.09032470355731,2.10062045454546,2.1109162055336,2.12121195652174,2.13150770750988,2.14180345849802,2.15209920948616,2.16239496047431,2.17269071146245,2.18298646245059
5628,"Deatnu - Tana",4.7898,4.6782,4.6908,4.7862,4.7907,4.8636,4.8429,4.7961,4.7889,4.8375,4.8474,4.8591,4.6647,4.7997,4.7439,4.6296,4.6485,4.7079,4.6962,4.7025,4.6809,4.797,4.6593,4.69729565217391,4.69271739130435,4.68813913043478,4.68356086956522,4.67898260869565,4.67440434782609,4.66982608695652,4.66524782608696,4.66066956521739,4.65609130434782,4.65151304347826,4.64693478260869,4.64235652173913,4.63777826086956,4.6332,4.62862173913043,4.62404347826087,4.6194652173913,4.61488695652174,4.61030869565217,4.60573043478261,4.60115217391304,4.59657391304348,4.59199565217391,4.58741739130435,4.58283913043478,4.57826086956521,4.57368260869565
3443,"Vestre Toten",2.7981,2.8881,2.7594,2.8728,3.0519,3.0087,3.0789,3.087,3.0483,3.0357,2.8818,3.1824,3.1653,3.2256,3.4731,2.9619,2.9511,3.078,2.9097,3.1392,3.087,3.2436,3.1887,3.20446245059288,3.2174564229249,3.23045039525692,3.24344436758893,3.25643833992095,3.26943231225296,3.28242628458498,3.29542025691699,3.30841422924901,3.32140820158103,3.33440217391304,3.34739614624506,3.36039011857707,3.37338409090909,3.3863780632411,3.39937203557312,3.41236600790513,3.42535998023715,3.43835395256917,3.45134792490118,3.4643418972332,3.47733586956522,3.49032984189723,3.50332381422925,3.51631778656126,3.52931175889328,3.54230573122529,3.55529970355731
4614,"Stord",4.7529,4.8132,4.8726,5.0589,5.1606,5.0922,5.2614,5.328,5.5044,5.6232,6.1866,6.0174,5.8203,5.4198,5.5404,5.4873,5.8203,6.0489,6.2253,6.1803,6.0426,5.9283,5.8527,6.26301462450593,6.32102816205533,6.37904169960474,6.43705523715414,6.49506877470356,6.55308231225296,6.61109584980237,6.66910938735177,6.72712292490119,6.78513646245059,6.84315,6.90116353754941,6.9591770750988,7.01719061264822,7.07520415019763,7.13321768774704,7.19123122529643,7.24924476284584,7.30725830039526,7.36527183794467,7.42328537549406,7.48129891304347,7.53931245059289,7.5973259881423,7.65533952569169,7.7133530632411,7.77136660079052,7.8293801383399
1557,"Gjemnes",0.5598,0.5715,0.5589,0.6039,0.5661,0.5643,0.567,0.5769,0.5499,0.5391,0.5175,0.5337,0.5553,0.6048,0.5949,0.5814,0.5571,0.5499,0.522,0.5292,0.5085,0.5328,0.5589,0.538047035573123,0.536495158102767,0.534943280632411,0.533391403162055,0.5318395256917,0.530287648221344,0.528735770750988,0.527183893280632,0.525632015810277,0.524080138339921,0.522528260869565,0.52097638339921,0.519424505928854,0.517872628458498,0.516320750988143,0.514768873517787,0.513216996047431,0.511665118577075,0.51011324110672,0.508561363636364,0.507009486166008,0.505457608695652,0.503905731225297,0.502353853754941,0.500801976284585,0.499250098814229,0.497698221343873,0.496146343873518
3423,"Stor-Elvdal",1.9746,2.0151,1.8576,1.8144,1.7055,1.8621,1.9251,1.908,1.9809,1.9827,1.9845,2.0556,2.124,2.0637,1.9881,1.908,1.7721,1.7055,1.7541,1.7766,1.9278,1.7928,1.6758,1.81990316205534,1.81375523715415,1.80760731225297,1.80145938735178,1.79531146245059,1.78916353754941,1.78301561264822,1.77686768774704,1.77071976284585,1.76457183794467,1.75842391304348,1.75227598814229,1.74612806324111,1.73998013833992,1.73383221343874,1.72768428853755,1.72153636363637,1.71538843873518,1.70924051383399,1.70309258893281,1.69694466403162,1.69079673913044,1.68464881422925,1.67850088932806,1.67235296442688,1.66620503952569,1.66005711462451,1.65390918972332
3107,"Fredrikstad",30.4731,29.8593,30.3471,31.4838,32.2308,32.0931,32.2182,31.5954,32.4873,33.2766,33.5115,33.651,34.3044,35.0001,34.875,34.902,34.8462,37.2807,37.404,36.6417,36.2133,35.6922,35.8344,37.5013529644269,37.8140700592885,38.1267871541502,38.4395042490118,38.7522213438735,39.0649384387351,39.3776555335968,39.6903726284585,40.0030897233201,40.3158068181818,40.6285239130434,40.9412410079051,41.2539581027669,41.5666751976285,41.8793922924902,42.1921093873518,42.5048264822135,42.8175435770751,43.1302606719368,43.4429777667985,43.7556948616601,44.0684119565218,44.3811290513834,44.6938461462451,45.0065632411067,45.3192803359684,45.6319974308301,45.9447145256917
4204,"Kristiansand",29.4975,30.7638,31.4577,32.2632,32.3478,33.1263,32.8968,33.3693,33.6735,35.271,35.883,35.5545,36.1809,37.1349,37.008,37.3293,37.8081,37.5201,37.6758,38.2788,38.1573,37.4904,37.7487,39.7091241106719,40.0890993083004,40.4690745059288,40.8490497035573,41.2290249011857,41.6090000988142,41.9889752964426,42.3689504940711,42.7489256916995,43.128900889328,43.5088760869564,43.888851284585,44.2688264822135,44.6488016798419,45.0287768774704,45.4087520750988,45.7887272727273,46.1687024703557,46.5486776679842,46.9286528656126,47.3086280632411,47.6886032608696,48.068578458498,48.4485536561265,48.8285288537549,49.2085040513834,49.5884792490118,49.9684544466403
5538,"Storfjord - Omasvuotna - Omasvuono",1.4886,1.6839,1.8171,1.8783,1.6821,1.6776,1.6407,1.6632,1.6011,1.7046,1.701,1.7721,1.7091,1.6704,1.6119,1.6461,1.5435,1.7784,1.8927,1.8054,1.7487,1.845,1.6803,1.753804743083,1.75777470355731,1.76174466403162,1.76571462450593,1.76968458498024,1.77365454545454,1.77762450592885,1.78159446640316,1.78556442687747,1.78953438735178,1.79350434782609,1.7974743083004,1.8014442687747,1.80541422924901,1.80938418972332,1.81335415019763,1.81732411067194,1.82129407114624,1.82526403162055,1.82923399209486,1.83320395256917,1.83717391304348,1.84114387351779,1.84511383399209,1.8490837944664,1.85305375494071,1.85702371541502,1.86099367588933
3442,"Østre Toten",2.7333,2.7099,2.8125,2.8485,3.06,2.9331,2.9214,2.9538,2.8332,2.9934,2.7963,3.0348,3.0897,3.1734,3.456,3.2247,3.1626,3.1239,3.1635,3.312,3.2265,3.2211,2.9889,3.29491067193676,3.31668764822134,3.33846462450593,3.36024160079051,3.3820185770751,3.40379555335968,3.42557252964427,3.44734950592886,3.46912648221344,3.49090345849802,3.51268043478261,3.53445741106719,3.55623438735178,3.57801136363637,3.59978833992095,3.62156531620553,3.64334229249012,3.6651192687747,3.68689624505929,3.70867322134387,3.73045019762846,3.75222717391304,3.77400415019763,3.79578112648222,3.8175581027668,3.83933507905138,3.86111205533597,3.88288903162055
1875,"Hábmer - Hamarøy",7.1928,7.7616,8.4438,8.0847,7.9164,8.6706,8.5005,8.2773,7.4331,9.1881,9.2592,9.2961,7.2711,7.8408,7.7355,7.5825,7.5366,8.5734,8.2575,8.7471,8.9091,8.3367,7.6977,8.32925098814229,8.34034001976284,8.3514290513834,8.36251808300395,8.37360711462451,8.38469614624506,8.39578517786561,8.40687420948616,8.41796324110672,8.42905227272727,8.44014130434783,8.45123033596838,8.46231936758893,8.47340839920948,8.48449743083004,8.49558646245059,8.50667549407115,8.5177645256917,8.52885355731225,8.5399425889328,8.55103162055336,8.56212065217391,8.57320968379447,8.58429871541502,8.59538774703557,8.60647677865613,8.61756581027668,8.62865484189723
5503,"Harstad - Hárstták",3.8196,4.0563,4.1778,4.1787,4.131,4.1247,4.113,4.1967,4.2705,4.2975,4.2471,4.4136,4.4586,4.4388,4.2894,4.2489,4.3416,4.4811,4.1031,4.2192,4.4667,4.518,4.3326,4.45952134387352,4.47634920948616,4.49317707509881,4.51000494071145,4.52683280632411,4.54366067193675,4.5604885375494,4.57731640316205,4.5941442687747,4.61097213438735,4.62779999999999,4.64462786561264,4.66145573122529,4.67828359683794,4.69511146245059,4.71193932806323,4.72876719367589,4.74559505928853,4.76242292490118,4.77925079051383,4.79607865612648,4.81290652173913,4.82973438735177,4.84656225296442,4.86339011857707,4.88021798418972,4.89704584980236,4.91387371541502
5540,"Gáivuotna - Kåfjord - Kaivuono",0.6273,0.6984,0.7704,0.7425,0.7173,0.6822,0.7182,0.6588,0.6597,0.6507,0.6534,0.6885,0.7011,0.648,0.6741,0.7407,0.6777,0.684,0.6912,0.6156,0.5562,0.5913,0.5742,0.616435968379448,0.611930632411067,0.607425296442689,0.602919960474308,0.59841462450593,0.593909288537549,0.589403952569171,0.58489861660079,0.580393280632412,0.575887944664033,0.571382608695653,0.566877272727274,0.562371936758894,0.557866600790515,0.553361264822135,0.548855928853756,0.544350592885376,0.539845256916997,0.535339920948617,0.530834584980238,0.526329249011858,0.521823913043479,0.517318577075099,0.51281324110672,0.50830790513834,0.503802569169961,0.499297233201582,0.494791897233202
4648,"Bremanger",3.9861,4.1499,4.311,4.2417,4.0563,3.9213,4.0914,4.1769,4.3326,4.545,4.4118,4.4442,4.1976,4.2831,4.221,4.1859,4.3452,4.5549,4.4694,4.4865,4.4433,4.2903,4.4271,4.47939249011857,4.49552845849802,4.51166442687747,4.52780039525692,4.54393636363636,4.56007233201581,4.57620830039526,4.5923442687747,4.60848023715415,4.6246162055336,4.64075217391304,4.65688814229249,4.67302411067193,4.68916007905138,4.70529604743083,4.72143201581028,4.73756798418972,4.75370395256917,4.76983992094862,4.78597588932806,4.80211185770751,4.81824782608696,4.8343837944664,4.85051976284585,4.86665573122529,4.88279169960474,4.89892766798419,4.91506363636363
3232,"Nittedal",3.8043,3.9726,3.9627,3.7341,3.3336,3.6018,3.7827,3.7764,3.7485,4.2939,4.3938,4.6638,4.3236,4.3803,4.6197,4.5261,4.4289,4.7277,4.6872,4.9131,5.0238,4.8663,4.8222,5.04006047430829,5.10359051383399,5.16712055335969,5.23065059288536,5.29418063241107,5.35771067193674,5.42124071146244,5.48477075098814,5.54830079051382,5.61183083003952,5.67536086956522,5.7388909090909,5.8024209486166,5.86595098814227,5.92948102766798,5.99301106719368,6.05654110671935,6.12007114624505,6.18360118577075,6.24713122529643,6.31066126482213,6.37419130434781,6.43772134387351,6.50125138339921,6.56478142292488,6.62831146245059,6.69184150197629,6.75537154150196
4620,"Ulvik",2.5173,2.9169,3.5019,4.1994,3.7818,4.1598,4.0563,3.9438,3.7845,3.6801,4.374,4.7385,3.5811,4.2345,4.2435,4.0698,3.681,3.8439,3.7755,3.852,4.1031,3.8403,3.9843,4.1764695652174,4.20254021739131,4.22861086956522,4.25468152173914,4.28075217391305,4.30682282608696,4.33289347826087,4.35896413043479,4.3850347826087,4.41110543478261,4.43717608695653,4.46324673913044,4.48931739130435,4.51538804347826,4.54145869565218,4.56752934782609,4.59360000000001,4.61967065217392,4.64574130434783,4.67181195652174,4.69788260869566,4.72395326086957,4.75002391304349,4.7760945652174,4.80216521739131,4.82823586956522,4.85430652173913,4.88037717391305
5043,"Raarvihke - Røyrvik",0.2043,0.2655,0.2538,0.2601,0.2268,0.2115,0.2151,0.2151,0.1989,0.2385,0.2565,0.2664,0.1827,0.1809,0.1881,0.2007,0.2259,0.2007,0.1944,0.1818,0.1935,0.1908,0.1971,0.185392885375494,0.182910770750988,0.180428656126482,0.177946541501976,0.17546442687747,0.172982312252964,0.170500197628458,0.168018083003953,0.165535968379447,0.163053853754941,0.160571739130435,0.158089624505929,0.155607509881423,0.153125395256917,0.150643280632411,0.148161166007905,0.145679051383399,0.143196936758893,0.140714822134387,0.138232707509882,0.135750592885376,0.13326847826087,0.130786363636364,0.128304249011858,0.125822134387352,0.123340019762846,0.12085790513834,0.118375790513834
1826,"Aarborte - Hattfjelldal",0.4851,0.936,1.1241,1.0818,0.4905,0.3933,0.3978,0.4095,0.4365,0.4293,0.468,0.4581,0.3276,0.3456,0.3294,0.3312,0.3402,0.3996,0.45,0.4437,0.4221,0.324,0.3753,0.247058893280635,0.227072134387353,0.207085375494072,0.18709861660079,0.167111857707509,0.147125098814227,0.127138339920946,0.107151581027671,0.0871648221343894,0.0671780632411079,0.0471913043478264,0.0272045454545449,0.00721778656126335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,"Hammerfest - Hámmerfeasta",2.0097,2.1942,2.0943,2.3076,2.5569,2.5515,2.583,2.4192,2.538,2.4363,2.4525,2.502,2.61,2.6172,2.5335,2.637,2.3985,2.3526,2.5578,2.5146,2.7783,2.664,2.655,2.70050513833992,2.71915701581028,2.73780889328064,2.75646077075099,2.77511264822134,2.7937645256917,2.81241640316205,2.83106828063241,2.84972015810277,2.86837203557313,2.88702391304348,2.90567579051383,2.92432766798419,2.94297954545454,2.9616314229249,2.98028330039526,2.99893517786561,3.01758705533597,3.03623893280632,3.05489081027668,3.07354268774704,3.09219456521739,3.11084644268775,3.1294983201581,3.14815019762846,3.16680207509881,3.18545395256917,3.20410583003953
5512,"Dielddanuorri - Tjeldsund",1.4319,1.5777,1.6587,1.6587,1.8936,1.9575,1.8414,1.7586,1.6668,1.8162,1.8378,1.917,1.7838,1.8783,1.845,1.8153,1.8765,2.061,1.9656,2.0988,2.2698,2.2032,1.9143,2.12705573122529,2.14950059288537,2.17194545454545,2.19439031620553,2.21683517786561,2.23928003952569,2.26172490118577,2.28416976284584,2.30661462450593,2.32905948616601,2.35150434782608,2.37394920948616,2.39639407114624,2.41883893280632,2.4412837944664,2.46372865612648,2.48617351778656,2.50861837944663,2.53106324110672,2.5535081027668,2.57595296442687,2.59839782608695,2.62084268774703,2.64328754940711,2.66573241106719,2.68817727272727,2.71062213438735,2.73306699604742
5622,"Porsanger - Porsángu - Porsanki",3.7161,3.8664,3.8754,3.8259,3.6225,3.8007,3.7575,3.7953,3.6792,3.5919,3.6963,3.6783,3.7215,3.798,3.7647,3.8034,3.942,4.077,3.9573,4.0707,4.1103,3.8952,3.7746,3.94460395256917,3.95513181818182,3.96565968379447,3.97618754940712,3.98671541501976,3.99724328063241,4.00777114624506,4.01829901185771,4.02882687747036,4.03935474308301,4.04988260869565,4.0604104743083,4.07093833992095,4.0814662055336,4.09199407114625,4.1025219367589,4.11304980237154,4.12357766798419,4.13410553359684,4.14463339920949,4.15516126482213,4.16568913043478,4.17621699604743,4.18674486166008,4.19727272727273,4.20780059288538,4.21832845849803,4.22885632411067
